MERY.PA_prix;LI.PA_prix;COV.PA_prix;NK.PA_prix;BNP.PA_prix;ACA.PA_prix;CS.PA_prix;EN.PA_prix;DG.PA_prix;AI.PA_prix;SAN.PA_prix;ORA.PA_prix;ITP.PA_prix;RCO.PA_prix;ERA.PA_prix;BN.PA_prix;TTE.PA_prix;RUI.PA_prix;ABCA.PA_prix;ALTA.PA_prix;VCT.PA_prix;ICAD.PA_prix
12.86;30.379999;87.550003;50.450001;43.154999;10.81;21.825001;32.849998;82.959999;91.404961;72.739998;13.405;28.158781;113.099998;54.5;67.639999;49.700001;51.700001;6.18;180.800003;42.02;74.900002
12.83;30.540001;87.099998;49.66;44.200001;11.1;22.105;32.990002;82.739998;90.495865;72.730003;13.305;28.220875;113;53.700001;66.419998;50.02;51.299999;6.17;180.600006;41.5;72.650002
12.86;30.690001;89;49.98;45.055;11.232;22.295;33.25;83.919998;90.619835;73.5;13.44;27.972506;114.5;52.75;66.330002;49.990002;52.049999;6.21;181.800003;42.220001;74.849998
12.94;30.690001;88.650002;50.099998;44.895;11.138;22.525;33.18;83.160004;91.280991;74;13.33;27.94146;116.900002;53.799999;65.879997;49.875;52.400002;6.17;182.600006;43.639999;74.449997
12.85;30.690001;89.150002;51.099998;44.939999;11.11;22.455;32.84;83.519997;90.826447;75.029999;13.315;29.245394;117.800003;53.349998;66.720001;50.369999;51.650002;6.22;189;43.900002;74.349998
12.79;30.879999;89.25;50.099998;44.514999;11.07;22.285;32.540001;83.779999;91.611572;76.43;13.36;30.611422;117.599998;51.849998;66.93;50.849998;51.849998;6.2;189;43.580002;74.050003
12.85;30.58;87.400002;49.799999;44.689999;11.006;22.355;32.599998;83.68;92.39669;76.580002;13.26;29.680038;117;54.25;67.360001;51.02;51.799999;6.18;187.399994;42.84;73.449997
12.79;29.700001;88.400002;48.48;43.18;10.658;22.225;32.200001;84.019997;91.487602;76.639999;13.425;29.680038;117.400002;53;68.019997;51.02;51.900002;6.12;183.600006;42.080002;73.800003
13.01;30.01;90.400002;47.779999;42.345001;10.6;21.985001;31.84;84.360001;91.611572;76.779999;13.565;29.928408;117.5;51.150002;67.910004;50.330002;51.200001;6.13;186.399994;40.799999;74.150002
12.93;30.040001;91;48.799999;43.330002;10.886;22.17;32.009998;84.82;92.107437;76.959999;13.595;29.431669;116.199997;51.299999;67.93;50.759998;50.200001;6.11;185.800003;41.380001;74
13.01;30.219999;91.949997;48.880001;43.044998;10.878;22.15;31.74;84.040001;92.024796;77.400002;13.525;29.245394;115.599998;50.799999;67.610001;50.66;50.25;6.1;185;41.959999;74
12.97;30.299999;92.699997;49.200001;43.555;11.002;22.309999;31.66;84;92.272728;77.800003;13.59;29.27644;115.699997;50.849998;67.949997;51.209999;52.299999;6.15;185;41.799999;74.599998
13.02;30.92;93.900002;49.48;43.84;10.952;22.465;31.799999;85.82;92.933884;78.349998;13.785;29.12121;115.699997;50.049999;68.709999;51.450001;52.25;6.12;185.600006;42.360001;76.75
12.6;30.940001;94.099998;49.18;44.285;11.042;22.795;32.68;86.279999;94.008263;79.550003;14.155;29.307486;117.300003;50.599998;69.050003;51.700001;52.700001;6.09;185.600006;41.84;76.849998
12.76;31.280001;94.199997;49.84;45.099998;11.326;22.799999;32.779999;86.760002;92.975204;79.220001;14.27;28.56238;117.699997;50.950001;69.129997;52.27;52;6.14;185.600006;42.5;77.050003
12.76;31.200001;94.349998;49.880001;45.110001;11.31;22.844999;32.330002;85.879997;92.438019;79.550003;14.36;28.997025;119;51.049999;68.779999;51.540001;51.349998;6.12;185.800003;43.080002;74.900002
12.56;30.799999;94.5;49.099998;44.189999;11.112;22.674999;31.959999;85.839996;93.099174;79.400002;14.355;28.997025;119.099998;51.849998;68.959999;50.360001;51.349998;6.14;186;43.200001;74.400002
12.63;30.879999;95.5;48.16;43.040001;10.922;22.605;32.439999;86.080002;93.347107;79.739998;14.545;29.493761;118.5;52.150002;69.410004;50.48;50.900002;6.1;185.600006;43;75.099998
12.56;30.66;94;45.040001;41.625;10.51;22.33;31.700001;84.839996;91.446281;78.309998;14.41;28.56238;115;48.68;67.699997;49.43;50.700001;6.04;184.199997;42.900002;74.449997
12.53;30.629999;93.25;43.18;41.525002;10.47;22.295;31.469999;84.879997;92.64463;77.959999;14.325;28.096689;115.300003;47.240002;67.129997;49.25;49;6.05;181.800003;42.599998;74.050003
12.59;30.84;94;43.540001;41.424999;10.492;22.370001;31.57;86.040001;93.347107;78.330002;14.4;29.059116;117.400002;46.939999;67.779999;49.584999;49.84;6.12;180.600006;43.119999;74.75
12.67;31.41;94.25;43.900002;42.325001;10.866;22.48;31.620001;86.239998;93.099174;77.690002;14.4;29.214348;115.300003;47.200001;67.540001;49.360001;49.419998;6.15;182.600006;43.119999;74.900002
12.54;31.15;94.099998;42.700001;41.985001;10.66;22.254999;31.27;85.559998;93.305786;78.709999;14.36;29.773176;117.300003;48.240002;68.120003;49.294998;48.84;6.13;183;42.900002;74.449997
12.5;31.18;94.599998;44.439999;42.610001;10.77;22.43;31.85;86.720001;93.677689;78.739998;14.5;30.083637;118.900002;49.560001;68.690002;49.52;48.619999;6.12;183.800003;42.880001;75.400002
12.69;31.709999;95.050003;45.580002;43.48;11.085;22.705;32.630001;87.5;94.214874;78.849998;14.585;30.332006;117.300003;52.900002;68.339996;50;49.48;6.23;185;42.900002;77
12.85;31.99;96.099998;45.759998;43.904999;11.165;22.965;32.720001;88;94.297523;79.239998;14.605;30.611422;119;52.919998;68.5;49.98;49.900002;6.33;185;43.200001;78
13.02;32.240002;96.849998;46.52;44.514999;11.375;23.34;33.16;89.360001;95.495865;78.709999;14.83;29.804222;119.300003;55.880001;68.919998;50;50.900002;6.4;183.199997;43.400002;77.900002
12.86;32.169998;96.199997;46.919998;44.875;11.47;23.370001;33.16;88.860001;95.619835;78.57;14.85;29.152256;119.300003;56.099998;68.400002;49.869999;50.450001;6.31;185;45.049999;77.849998
12.66;32.009998;95.300003;46.580002;44.505001;11.34;23.25;33.240002;89.300003;96.322311;78.489998;14.86;29.02807;120;56.84;67.900002;50.290001;50.599998;6.37;184.800003;45.299999;77.449997
12.54;31.540001;94.349998;46.360001;44.450001;11.315;23.245001;33.279999;88.82;96.446281;78.489998;14.815;29.245394;120.599998;57.66;68.540001;50.599998;50.700001;6.52;183.600006;45.5;76.400002
12.44;31.25;93.5;46.18;44.580002;11.355;23.16;33.099998;88;95.785126;78.25;14.86;29.27644;117.199997;56.900002;68.540001;50.23;49.779999;6.41;183.199997;45.849998;74.650002
12.59;32.049999;95.199997;46.639999;44.200001;11.38;23.174999;33.709999;89.440002;96.322311;77.959999;14.68;29.090162;118.300003;56.700001;69;50.369999;49.779999;6.47;184.800003;44.400002;76
12.6;32.689999;95.550003;47.360001;44.805;11.58;23.280001;33.900002;89.5;95.578514;77.139999;14.61;29.12121;118.5;56.66;69.139999;50.080002;49.880001;6.44;184.800003;44.599998;76.650002
12.64;32.029999;95.300003;48.18;46.314999;11.94;23.34;34;89.660004;95.578514;75.400002;14.56;29.183302;118.300003;59.32;69.400002;49.990002;48;6.48;184.800003;46.099998;76.5
12.7;32.389999;95;48.060001;46.849998;12.2;23.450001;34.490002;89.300003;95.826447;75;14.64;28.717611;118.900002;59.34;69.980003;50.07;48.700001;6.5;185;45.900002;76.650002
12.85;32.5;95.75;48.639999;47.66;12.37;23.545;34.82;89.800003;96.363632;75.099998;14.58;28.934933;118;71.019997;69.68;49.555;47.939999;6.64;185.399994;47;77.199997
12.68;32.290001;95;49.299999;48.439999;12.315;23.700001;34.990002;89.68;96.818184;73.059998;14.57;28.593426;117;70.620003;69.599998;50.09;48.139999;6.68;188;47.099998;75.900002
12.62;32.029999;94.699997;48.82;48.985001;12.47;23.735001;35;89.360001;97.768593;72.870003;14.625;28.500288;117.599998;70.900002;70.400002;50.299999;48.380001;6.64;190;49.75;75.349998
12.42;31.74;95;48.279999;48.110001;12.165;23.719999;34.419998;88.300003;97.47934;74.169998;14.485;28.997025;119.099998;68.239998;71.080002;51.220001;49.380001;6.64;186;49.200001;75.050003
12.44;32.619999;96.449997;48.700001;47.150002;12.045;23.645;34.84;89.900002;97.35537;74.339996;14.245;29.183302;120;66.080002;71.099998;50.040001;48.380001;6.63;188.399994;48.849998;77.199997
12.74;32.240002;96.5;47.759998;46.764999;12.015;23.700001;34.700001;88.699997;98.347107;73.620003;14.315;26.979031;119.400002;66.559998;71.459999;49.904999;48;6.59;188.800003;47.700001;76.199997
12.6;32.290001;96.650002;47.459999;46.900002;12.125;23.65;34.869999;89.32;98.140495;76.199997;14.365;27.69309;119.5;63.400002;71.559998;49.345001;48.880001;6.6;189.800003;47.799999;76.650002
12.07;32.209999;96.849998;47.740002;47.665001;12.39;23.68;35.119999;89.199997;97.52066;77.489998;14.385;27.413675;119.699997;62.759998;71.620003;48.595001;48.740002;6.56;190.800003;47.549999;76.900002
11.72;31.67;96.5;47.48;47.450001;12.23;23.745001;33.540001;90.019997;97.975204;77.489998;13.965;27.724136;118.800003;62.32;72.080002;49.544998;48.799999;6.59;188.399994;47.099998;76.199997
11.85;31.74;97.300003;48.099998;48;12.34;22.629999;33.669998;89.18;97.933884;77.029999;14.105;27.382629;118.400002;61.080002;71.82;49.380001;48.560001;6.51;187.600006;47;76.550003
11.62;31.469999;96.650002;48.16;48.255001;12.38;23.07;33.330002;88.379997;97.975204;77.620003;13.93;27.475767;119.199997;61.98;72.459999;49.169998;48.98;6.46;189.199997;46.799999;75.599998
11.6;31.379999;96.75;47.240002;47.884998;12.255;22.815001;32.900002;87.540001;97.35537;76.709999;13.88;26.823801;118.699997;61;72.440002;47.990002;48;6.36;188.199997;46.599998;75.699997
11.71;31.43;97.25;40.400002;46.875;12.085;22.504999;32.779999;86.620003;95.619835;76.230003;13.91;27.041122;118.800003;58.16;69.860001;46.705002;48.16;6.37;189;45.599998;76.75
11.5;31.1;96.050003;40.759998;46.82;12.115;22.344999;33.150002;86.639999;95.371902;76.330002;13.95;27.475767;120.599998;57.419998;70.019997;46.98;47.939999;6.38;188.199997;45.549999;75.050003
11.5;30.92;96;40.779999;45.419998;11.565;22.110001;32.580002;85.220001;93.471077;73.379997;13.885;27.072168;118.300003;54.52;69.459999;46.605;46.720001;6.32;185.199997;44.349998;74.5
11.46;30.85;97.5;40.560001;45.490002;11.555;22.1;32.57;85.839996;93.842972;72.720001;13.73;27.475767;118.5;53.939999;69.82;46.869999;46.759998;6.37;187.600006;44.25;75.199997
11.5;30.530001;92.050003;38.700001;44.779999;11.26;21.955;31.83;85.080002;93.63636;72.959999;13.52;27.258446;116.099998;51.459999;69.68;46.865002;45.82;6.32;186.600006;43.150002;75
11.42;30.790001;92.300003;41.200001;45.48;11.365;22.15;32.150002;87;95.206612;73.400002;13.66;27.69309;118.800003;53.68;69.940002;47.400002;47.040001;6.32;187;43;75.400002
11.4;31.15;92.900002;41.68;45.255001;11.07;22.245001;32.919998;88.379997;95.041321;73.82;13.65;27.724136;117.199997;52.919998;70.059998;47.73;47.139999;6.38;186.199997;43.799999;75.900002
11.5;31.540001;93.949997;42.380001;45.950001;11.32;22.610001;33.389999;89.199997;97.685951;75.040001;13.78;28.003551;118;53.5;71.160004;48.605;48.119999;6.36;189;44.400002;77.300003
11.48;31.200001;93.5;41.959999;45.375;11.2;22.605;32.950001;89.480003;97.603302;75.230003;13.825;28.065643;119.400002;52.32;71.199997;49.169998;47.799999;6.34;187.399994;44.25;77.25
11.43;30.700001;93.300003;39.580002;44.625;11.07;22.415001;32.439999;88.919998;93.512398;74.339996;13.96;27.041122;118;51.200001;70.540001;49.224998;46.98;6.35;187.199997;43.799999;76.599998
11.48;31.02;95;39.919998;44.994999;11.205;22.58;32.59;89.400002;93.677689;73.949997;13.885;26.979031;118.5;52.98;71.199997;49.764999;47.259998;6.39;187.399994;44.400002;76.75
11.37;30.530001;93.25;39.880001;44.509998;10.98;22.434999;32.32;89.419998;94.793388;74.900002;13.87;26.575432;121.099998;52.119999;71.019997;49.005001;47.259998;6.39;188.199997;43.900002;76.5
11.02;29.74;92.050003;38.740002;43.650002;10.675;22.155001;31.700001;88.419998;92.975204;74.900002;13.78;25.985558;119.300003;49.900002;70.800003;47.389999;46.139999;6.3;187.399994;43.799999;74.699997
11.26;30.610001;94.150002;38.880001;43.904999;10.185;22.305;31.9;90.040001;93.966942;75.160004;13.95;26.078695;119.599998;51.880001;71.800003;47.555;46.080002;6.33;189;43.950001;76.449997
11.25;30.790001;94.5;39;44.200001;10.35;22.379999;31.84;90.440002;94.586777;75.57;14.02;26.451248;120.199997;52.279999;71.959999;47.849998;46.439999;6.4;189;43.849998;77.400002
11.15;31.02;93.849998;39.259998;44.285;10.31;22.195;31.450001;89.599998;93.388428;74.239998;14.03;25.581959;121.5;51.799999;72.260002;47.52;46.380001;6.4;187.199997;44.099998;76.800003
11;30.469999;92.900002;38.34;41.325001;10.22;22.059999;31.5;88.080002;92.52066;73.260002;13.935;25.706142;119.099998;50.48;71.400002;46.834999;44.880001;6.33;173.399994;44.25;75.75
11.07;30.299999;93.449997;38.5;41.349998;10.32;22.17;31.879999;88.82;93.347107;73.190002;14.045;25.79928;123.699997;53.119999;71.839996;46.84;44.759998;6.38;175;44.849998;75.800003
11.07;30.469999;93.900002;38.84;40.875;10.23;22.08;31.33;88.459999;92.148758;72.239998;14.04;25.581959;123;50.619999;71.400002;46.639999;44.68;6.32;173;44.700001;76.050003
11.07;30.42;93.550003;37.860001;40.814999;10.17;21.799999;31.139999;88.940002;93.264465;73.75;14.15;25.209406;122.900002;51.119999;72.959999;46.709999;44.400002;6.36;170.800003;44.75;75.550003
11.11;30.559999;94.599998;39.139999;41.994999;10.52;22.290001;31.440001;89.239998;94.462807;73.68;13.81;25.550913;120.5;52;71.82;47.220001;45;6.39;172.800003;44.75;75.5
11.2;30.860001;95.599998;39.299999;41.73;10.415;22.200001;31.530001;89.32;94.380165;73.709999;13.9;24.836851;122.400002;52.439999;71.699997;46.875;45.959999;6.4;175.800003;44.549999;76.599998
11.15;29.190001;93.75;38.759998;41.005001;10.24;22.17;31.18;89.139999;94.380165;75.019997;13.625;25.209406;118.599998;50.84;71.580002;47.240002;46.02;6.39;176;44.450001;76.099998
11.65;29.42;94.5;39.959999;40.814999;10.29;22.4;31.65;90.279999;96.611572;78.32;13.725;26.823801;120.800003;52.080002;72.260002;47.794998;47.599998;6.43;178;44.299999;78.050003
11.53;29.91;95;40.240002;41.48;10.495;22.42;31.799999;90.540001;95.950417;77.300003;13.765;26.606478;120.5;53.759998;72.599998;48.25;47.439999;6.49;181.399994;44.200001;78.599998
11.79;30.16;95.25;42.040001;41.555;10.5;22.655001;31.879999;90.660004;96.859505;76.099998;13.85;27.94146;119.800003;55.16;72.379997;48.27;47.5;6.45;180.800003;44.75;79.300003
11.55;29.58;94.25;43.900002;41.139999;10.375;22.6;31.450001;90.160004;97.768593;76.57;13.86;28.376104;116.199997;53.98;72.400002;46.950001;47.759998;6.53;179.399994;44.099998;79.099998
11.55;29.799999;95.349998;44.880001;41.099998;10.385;22.684999;31.43;89.580002;97.685951;75.980003;13.89;28.438196;113.599998;53.900002;72.660004;46.98;47.880001;6.52;182;44.650002;80.5
11.48;29.629999;94.949997;44.599998;40.860001;10.295;22.610001;31.440001;89.580002;98.140495;75.980003;13.82;28.857319;115.199997;53.380001;72.519997;47.25;49;6.55;180;44.5;80
11.53;29.940001;95.199997;44.779999;40.755001;10.37;22.924999;31.280001;89.900002;97.809914;75.470001;13.785;28.37921;117.599998;53.18;72.839996;47.150002;46.619999;6.55;179.600006;44.650002;80.449997
11.5;30.530001;95.75;46;41.494999;10.51;23.120001;32.049999;91.599998;100.082642;77.470001;14.11;28.549961;120.5;55.860001;74.099998;48.189999;47.84;6.55;181.399994;44.799999;80.849998
11.44;30.450001;95.300003;46.84;42.224998;10.75;23.18;32.5;92.68;99.834709;77.879997;14;28.106003;120.300003;55.619999;74.300003;48.314999;47.419998;6.59;177.399994;45.200001;79.949997
11.45;30.049999;93.5;46.139999;41.419998;10.435;23.115;32.299999;92.68;99.793388;78.330002;13.975;28.37921;121;57;74.879997;48.689999;47.240002;6.57;178.600006;45.349998;80.099998
11.44;29.76;92.150002;45.939999;41.049999;10.37;23.254999;32.110001;91.040001;101.1157;77.68;13.925;28.789017;120.5;54.759998;74.800003;49.115002;47.419998;6.34;180.199997;44.849998;79.349998
11.24;29.389999;92.199997;45.060001;40.759998;10.335;23.299999;31.92;91.699997;100.785126;77.120003;13.915;28.37921;121.099998;55.459999;75.199997;49;48.32;6.47;179.800003;43.75;79.550003
11.23;29.24;91.699997;45.52;40.459999;10.22;23.120001;31.799999;92.059998;100.743797;77.050003;13.88;28.618263;123.099998;55.52;75.279999;48.945;49.18;6.46;181.600006;43.849998;79
11.18;29;91.400002;45.84;41.165001;10.37;23.155001;31.969999;90.379997;99.752068;75.919998;13.875;28.345058;123.5;57.400002;74.699997;49.52;49.560001;6.47;180.399994;43.900002;78.050003
11.18;28.82;90.550003;46.279999;41.445;10.49;23;32.029999;89.739998;100.619835;75.68;13.83;28.754866;123.5;57.380001;74.699997;49.125;49.740002;6.4;180.800003;43.900002;78.449997
11.61;29.48;92.050003;46.619999;41.764999;10.545;23.1;32.57;90.059998;101.694214;75.910004;13.865;28.789017;126.800003;58.459999;74.5;49.275002;49.52;6.39;183;43.700001;80.599998
11.66;29.879999;91.599998;45.779999;42.084999;10.785;23.24;32.779999;90.459999;101.363632;76.830002;13.855;29.472031;128.800003;59.619999;74.239998;49.775002;50;6.4;182;44.200001;80.949997
11.56;29.719999;91.449997;45.52;41.865002;10.75;23.51;32.540001;90.480003;101.611572;77.089996;13.845;29.608633;129.300003;58.360001;74.900002;49.59;50.400002;6.43;181.600006;43.5;78.550003
11.75;30.15;93.699997;46.16;42.57;10.925;23.68;32.779999;92.379997;102.190079;78.239998;13.84;30.086742;131;57.959999;75.639999;49.115002;50.349998;6.45;184;43;80.400002
11.84;30.85;94.300003;46.32;43.044998;11.12;23.73;32.939999;92.019997;101.446281;77.970001;13.985;29.642782;130.300003;59.240002;75.68;49.455002;50.75;6.41;183;44.200001;81.349998
11.8;30.98;93.550003;45.419998;43.404999;11.13;23.790001;32.799999;91.239998;101.23967;77.800003;13.96;29.267126;128.800003;57.599998;74.940002;49.415001;50.650002;6.44;182.199997;43.900002;80.800003
11.82;29.629999;93.800003;45.419998;42.970001;10.975;23.795;32.630001;90.800003;101.446281;76.970001;13.915;29.984289;128.899994;56.740002;75.239998;49.700001;50.650002;6.48;178;44.049999;80.550003
11.71;29.84;94.5;44.52;42.575001;10.935;23.745001;32.200001;90.839996;101.157021;77.489998;13.855;29.403728;127.400002;52.220001;75.120003;49.509998;50.75;6.38;177.600006;44.150002;80.550003
11.54;29.5;93.650002;44.119999;42.695;10.97;23.705;32.130001;90.339996;101.694214;76.550003;13.73;29.506182;126.300003;52.759998;75.099998;49.759998;50.599998;6.32;177.800003;44;79.949997
11.46;29.379999;93.300003;43.18;42.57;10.97;23.575001;31.77;89.720001;100.743797;75.099998;13.51;29.267126;126.599998;52.419998;75.739998;49.860001;50.5;6.33;178.600006;43.650002;79.300003
11.5;29.639999;93.949997;43.619999;42.529999;10.995;23.655001;31.709999;91.32;101.652893;73.5;13.405;29.472031;126.599998;53.18;75.839996;49.869999;50.349998;6.34;179.600006;44;80.199997
11.5;29.719999;94.199997;43.740002;42.84;11.01;23.684999;32.009998;91.800003;101.776855;73.790001;13.305;29.232975;127.699997;52.540001;75.860001;50.09;50.950001;6.4;180;44.299999;80.449997
11.39;29.34;93.800003;44.98;43.205002;11.12;23.879999;32.900002;94.300003;101.694214;74.32;13.33;29.062222;127.300003;52.720001;75.68;49.965;50.950001;6.42;180;44.450001;79.699997
11.34;29.309999;94.349998;44.02;42.52;10.965;23.795;32.84;93.519997;101.23967;74.25;13.305;28.95977;128.699997;52.400002;75.5;48.59;50.849998;6.4;179.800003;44.099998;80.150002
11.1;29.059999;94.5;43.279999;42.369999;10.79;23.635;32.759998;93.139999;101.1157;74;13.26;28.140154;131.399994;51.68;75.739998;48.029999;51;6.37;179.399994;43.650002;79.75
10.91;29;93.849998;43.080002;41.994999;10.79;23.58;32.84;93;100.743797;74.57;13.225;28.037703;134.399994;53.619999;75.300003;48.200001;50.950001;6.37;180.199997;43.700001;79.75
10.65;28.77;93.449997;43.759998;41.994999;10.81;23.525;32.66;92.980003;101.652893;75.410004;13.155;28.549961;129.800003;54.459999;75.400002;48.195;51.200001;6.39;181.600006;43.549999;77.75
10.76;29.440001;93.099998;45.52;42.924999;11.02;23.674999;32.849998;93.300003;102.851242;75.860001;13.22;28.686565;131.600006;55.360001;75.519997;48.860001;50.650002;6.35;183.199997;43.599998;79
10.54;29.41;94.25;45.66;42.93;11.04;23.540001;33;92.800003;102.64463;75.730003;13.155;28.925619;131;55.040001;75.32;48.450001;50.950001;6.33;183;43.299999;79.25
10.54;29.35;93.400002;45.560001;42.990002;11.05;23.540001;33.34;91.5;101.404961;75.400002;13.39;28.891468;131.699997;49.25;77.199997;47.919998;50.849998;6.34;184.199997;43.25;78.400002
